route_id,service_id,start_time,end_time,headway_secs
61,S,08:30:00,12:00:00,1500
61,S,12:00:00,13:30:00,900
61,S,13:30:00,18:30:00,1500
61,S,18:30:00,21:30:00,900
61,S,21:30:00,22:30:00,1500
61,S,22:30:00,25:00:00,2700
61,D,05:00:00,06:00:00,1500
61,D,06:00:00,08:30:00,900
61,D,08:30:00,12:00:00,1500
61,D,12:00:00,13:30:00,900
61,D,13:30:00,18:30:00,1500
61,D,18:30:00,21:30:00,900
61,D,21:30:00,22:30:00,1500
61,D,22:30:00,25:00:00,2700
62,H,05:00:00,06:00:00,1020
62,H,06:00:00,08:30:00,720
62,H,08:30:00,12:00:00,1020
62,H,12:00:00,13:30:00,720
62,H,13:30:00,18:30:00,1020
62,H,18:30:00,21:30:00,720
62,H,21:30:00,22:30:00,1020
62,H,22:30:00,25:00:00,1800
62,S,05:00:00,06:00:00,1020
62,S,06:00:00,08:30:00,720
62,S,08:30:00,12:00:00,1020
62,S,12:00:00,13:30:00,720
62,S,13:30:00,18:30:00,1020
62,S,18:30:00,21:30:00,720
62,S,21:30:00,22:30:00,1020
62,S,22:30:00,25:00:00,1800
62,D,05:00:00,06:00:00,1020
62,D,06:00:00,08:30:00,720
62,D,08:30:00,12:00:00,1020
62,D,12:00:00,13:30:00,720
62,D,13:30:00,18:30:00,1020
62,D,18:30:00,21:30:00,720
62,D,21:30:00,22:30:00,1020
62,D,22:30:00,25:00:00,1800
63,H,05:00:00,06:00:00,1800
63,H,06:00:00,08:30:00,1200
63,H,08:30:00,12:00:00,1800
63,H,12:00:00,13:30:00,1200
63,H,13:30:00,18:30:00,1800
63,H,18:30:00,21:30:00,1200
63,H,21:30:00,22:30:00,1800
63,S,05:00:00,06:00:00,1800
63,S,06:00:00,08:30:00,1200
63,S,08:30:00,12:00:00,1800
63,S,12:00:00,13:30:00,1200
63,S,13:30:00,18:30:00,1800
63,S,18:30:00,21:30:00,1200
63,S,21:30:00,22:30:00,1800
63,D,05:00:00,06:00:00,1800
63,D,06:00:00,08:30:00,1200
63,D,08:30:00,12:00:00,1800
63,D,12:00:00,13:30:00,1200
63,D,13:30:00,18:30:00,1800
63,D,18:30:00,21:30:00,1200
63,D,21:30:00,22:30:00,1800
64,H,05:00:00,06:00:00,1200
64,H,06:00:00,08:30:00,1200
64,H,08:30:00,12:00:00,1200
64,H,12:00:00,13:30:00,1200
64,H,13:30:00,18:30:00,1200
64,H,18:30:00,21:30:00,1200
64,H,21:30:00,22:30:00,1200
64,S,05:00:00,06:00:00,1200
64,S,06:00:00,08:30:00,1200
64,S,08:30:00,12:00:00,1200
64,S,12:00:00,13:30:00,1200
64,S,13:30:00,18:30:00,1200
64,S,18:30:00,21:30:00,1200
64,S,21:30:00,22:30:00,1200
64,D,05:00:00,06:00:00,1200
64,D,06:00:00,08:30:00,1200
64,D,08:30:00,12:00:00,1200
64,D,12:00:00,13:30:00,1200
64,D,13:30:00,18:30:00,1200
64,D,18:30:00,21:30:00,1200
64,D,21:30:00,22:30:00,1200
65,H,05:00:00,06:00:00,3600
65,H,06:00:00,08:30:00,3480
65,H,08:30:00,12:00:00,3600
65,H,12:00:00,13:30:00,3480
65,H,13:30:00,18:30:00,3600
65,H,18:30:00,21:30:00,3480
65,H,21:30:00,22:30:00,3600
65,S,05:00:00,06:00:00,3600
65,S,06:00:00,08:30:00,3480
65,S,08:30:00,12:00:00,3600
65,S,12:00:00,13:30:00,3480
65,S,13:30:00,18:30:00,3600
65,S,18:30:00,21:30:00,3480
65,S,21:30:00,22:30:00,3600
65,D,05:00:00,06:00:00,3600
65,D,06:00:00,08:30:00,3480
65,D,08:30:00,12:00:00,3600
65,D,12:00:00,13:30:00,3480
65,D,13:30:00,18:30:00,3600
65,D,18:30:00,21:30:00,3480
65,D,21:30:00,22:30:00,3600
66,H,05:00:00,06:00:00,3600
66,H,06:00:00,08:30:00,1800
66,H,08:30:00,12:00:00,3600
66,H,12:00:00,13:30:00,1800
66,H,13:30:00,18:30:00,3600
66,H,18:30:00,21:30:00,1800
66,H,21:30:00,22:30:00,3600
66,S,05:00:00,06:00:00,3600
66,S,06:00:00,08:30:00,1800
66,S,08:30:00,12:00:00,3600
66,S,12:00:00,13:30:00,1800
66,S,13:30:00,18:30:00,3600
66,S,18:30:00,21:30:00,1800
66,S,21:30:00,22:30:00,3600
66,D,05:00:00,06:00:00,3600
66,D,06:00:00,08:30:00,1800
66,D,08:30:00,12:00:00,3600
66,D,12:00:00,13:30:00,1800
66,D,13:30:00,18:30:00,3600
66,D,18:30:00,21:30:00,1800
66,D,21:30:00,22:30:00,3600
67,H,05:00:00,06:00:00,1800
67,H,06:00:00,08:30:00,1200
67,H,08:30:00,12:00:00,1800
67,H,12:00:00,13:30:00,1200
67,H,13:30:00,18:30:00,1800
67,H,18:30:00,21:30:00,1200
67,H,21:30:00,22:30:00,1800
67,S,05:00:00,06:00:00,1800
67,S,06:00:00,08:30:00,1200
67,S,08:30:00,12:00:00,1800
67,S,12:00:00,13:30:00,1200
67,S,13:30:00,18:30:00,1800
67,S,18:30:00,21:30:00,1200
67,S,21:30:00,22:30:00,1800
67,D,05:00:00,06:00:00,1800
67,D,06:00:00,08:30:00,1200
67,D,08:30:00,12:00:00,1800
67,D,12:00:00,13:30:00,1200
67,D,13:30:00,18:30:00,1800
67,D,18:30:00,21:30:00,1200
67,D,21:30:00,22:30:00,1800
68,H,05:00:00,06:00:00,1800
68,H,06:00:00,08:30:00,1200
68,H,08:30:00,12:00:00,1800
68,H,12:00:00,13:30:00,1200
68,H,13:30:00,18:30:00,1800
68,H,18:30:00,21:30:00,1200
68,H,21:30:00,22:30:00,1800
68,S,05:00:00,06:00:00,1800
68,S,06:00:00,08:30:00,1200
68,S,08:30:00,12:00:00,1800
68,S,12:00:00,13:30:00,1200
68,S,13:30:00,18:30:00,1800
68,S,18:30:00,21:30:00,1200
68,S,21:30:00,22:30:00,1800
68,D,05:00:00,06:00:00,1800
68,D,06:00:00,08:30:00,1200
68,D,08:30:00,12:00:00,1800
68,D,12:00:00,13:30:00,1200
68,D,13:30:00,18:30:00,1800
68,D,18:30:00,21:30:00,1200
68,D,21:30:00,22:30:00,1800
69,H,05:00:00,06:00:00,1500
69,H,06:00:00,08:30:00,840
69,H,08:30:00,12:00:00,1500
69,H,12:00:00,13:30:00,840
69,H,13:30:00,18:30:00,1500
69,H,18:30:00,21:30:00,840
69,H,21:30:00,22:30:00,1500
69,S,05:00:00,06:00:00,1500
69,S,06:00:00,08:30:00,840
69,S,08:30:00,12:00:00,1500
69,S,12:00:00,13:30:00,840
69,S,13:30:00,18:30:00,1500
69,S,18:30:00,21:30:00,840
69,S,21:30:00,22:30:00,1500
69,D,05:00:00,06:00:00,1500
69,D,06:00:00,08:30:00,840
69,D,08:30:00,12:00:00,1500
69,D,12:00:00,13:30:00,840
69,D,13:30:00,18:30:00,1500
69,D,18:30:00,21:30:00,840
69,D,21:30:00,22:30:00,1500
70,H,05:00:00,06:00:00,1500
70,H,06:00:00,08:30:00,1200
70,H,08:30:00,12:00:00,1500
70,H,12:00:00,13:30:00,1200
70,H,13:30:00,18:30:00,1500
70,H,18:30:00,21:30:00,1200
70,H,21:30:00,22:30:00,1500
70,S,05:00:00,06:00:00,1500
70,S,06:00:00,08:30:00,1200
70,S,08:30:00,12:00:00,1500
70,S,12:00:00,13:30:00,1200
70,S,13:30:00,18:30:00,1500
70,S,18:30:00,21:30:00,1200
70,S,21:30:00,22:30:00,1500
70,D,05:00:00,06:00:00,1500
70,D,06:00:00,08:30:00,1200
70,D,08:30:00,12:00:00,1500
70,D,12:00:00,13:30:00,1200
70,D,13:30:00,18:30:00,1500
70,D,18:30:00,21:30:00,1200
70,D,21:30:00,22:30:00,1500
71,H,05:00:00,06:00:00,1200
71,H,06:00:00,08:30:00,900
71,H,08:30:00,12:00:00,1200
71,H,12:00:00,13:30:00,900
71,H,13:30:00,18:30:00,1200
71,H,18:30:00,21:30:00,900
71,H,21:30:00,22:30:00,1200
71,S,05:00:00,06:00:00,1200
71,S,06:00:00,08:30:00,900
71,S,08:30:00,12:00:00,1200
71,S,12:00:00,13:30:00,900
71,S,13:30:00,18:30:00,1200
71,S,18:30:00,21:30:00,900
71,S,21:30:00,22:30:00,1200
71,D,05:00:00,06:00:00,1200
71,D,06:00:00,08:30:00,900
71,D,08:30:00,12:00:00,1200
71,D,12:00:00,13:30:00,900
71,D,13:30:00,18:30:00,1200
71,D,18:30:00,21:30:00,900
71,D,21:30:00,22:30:00,1200
72,H,05:00:00,06:00:00,1200
72,H,06:00:00,08:30:00,900
72,H,08:30:00,12:00:00,1200
72,H,12:00:00,13:30:00,900
72,H,13:30:00,18:30:00,1200
72,H,18:30:00,21:30:00,900
72,H,21:30:00,22:30:00,1200
72,S,05:00:00,06:00:00,1200
72,S,06:00:00,08:30:00,900
72,S,08:30:00,12:00:00,1200
72,S,12:00:00,13:30:00,900
72,S,13:30:00,18:30:00,1200
72,S,18:30:00,21:30:00,900
72,S,21:30:00,22:30:00,1200
72,D,05:00:00,06:00:00,1200
72,D,06:00:00,08:30:00,900
72,D,08:30:00,12:00:00,1200
72,D,12:00:00,13:30:00,900
72,D,13:30:00,18:30:00,1200
72,D,18:30:00,21:30:00,900
72,D,21:30:00,22:30:00,1200
73,H,05:00:00,06:00:00,1200
73,H,06:00:00,08:30:00,900
73,H,08:30:00,12:00:00,1200
73,H,12:00:00,13:30:00,900
73,H,13:30:00,18:30:00,1200
73,H,18:30:00,21:30:00,900
73,H,21:30:00,22:30:00,1200
73,S,05:00:00,06:00:00,1200
73,S,06:00:00,08:30:00,900
73,S,08:30:00,12:00:00,1200
73,S,12:00:00,13:30:00,900
73,S,13:30:00,18:30:00,1200
73,S,18:30:00,21:30:00,900
73,S,21:30:00,22:30:00,1200
73,D,05:00:00,06:00:00,1200
73,D,06:00:00,08:30:00,900
73,D,08:30:00,12:00:00,1200
73,D,12:00:00,13:30:00,900
73,D,13:30:00,18:30:00,1200
73,D,18:30:00,21:30:00,900
73,D,21:30:00,22:30:00,1200
74,H,05:00:00,06:00:00,780
74,H,06:00:00,08:30:00,420
74,H,08:30:00,12:00:00,780
74,H,12:00:00,13:30:00,420
74,H,13:30:00,18:30:00,780
74,H,18:30:00,21:30:00,420
74,H,21:30:00,22:30:00,780
74,H,22:30:00,25:00:00,1500
74,S,05:00:00,06:00:00,780
74,S,06:00:00,08:30:00,420
74,S,08:30:00,12:00:00,780
74,S,12:00:00,13:30:00,420
74,S,13:30:00,18:30:00,780
74,S,18:30:00,21:30:00,420
74,S,21:30:00,22:30:00,780
74,S,22:30:00,25:00:00,1500
74,D,05:00:00,06:00:00,780
74,D,06:00:00,08:30:00,420
74,D,08:30:00,12:00:00,780
74,D,12:00:00,13:30:00,420
74,D,13:30:00,18:30:00,780
74,D,18:30:00,21:30:00,420
74,D,21:30:00,22:30:00,780
74,D,22:30:00,25:00:00,1500
75,H,05:00:00,06:00:00,720
75,H,06:00:00,08:30:00,420
75,H,08:30:00,12:00:00,720
75,H,12:00:00,13:30:00,420
75,H,13:30:00,18:30:00,720
75,H,18:30:00,21:30:00,420
75,H,21:30:00,22:30:00,720
75,H,22:30:00,25:00:00,1500
75,S,05:00:00,06:00:00,720
75,S,06:00:00,08:30:00,420
75,S,08:30:00,12:00:00,720
75,S,12:00:00,13:30:00,420
75,S,13:30:00,18:30:00,720
75,S,18:30:00,21:30:00,420
75,S,21:30:00,22:30:00,720
75,S,22:30:00,25:00:00,1500
75,D,05:00:00,06:00:00,720
75,D,06:00:00,08:30:00,420
75,D,08:30:00,12:00:00,720
75,D,12:00:00,13:30:00,420
75,D,13:30:00,18:30:00,720
75,D,18:30:00,21:30:00,420
75,D,21:30:00,22:30:00,720
75,D,22:30:00,25:00:00,1500
76,H,05:00:00,06:00:00,900
76,H,06:00:00,08:30:00,540
76,H,08:30:00,12:00:00,900
76,H,12:00:00,13:30:00,540
76,H,13:30:00,18:30:00,900
76,H,18:30:00,21:30:00,540
76,H,21:30:00,22:30:00,900
76,H,22:30:00,25:00:00,1500
76,S,05:00:00,06:00:00,900
76,S,06:00:00,08:30:00,540
76,S,08:30:00,12:00:00,900
76,S,12:00:00,13:30:00,540
76,S,13:30:00,18:30:00,900
76,S,18:30:00,21:30:00,540
76,S,21:30:00,22:30:00,900
76,S,22:30:00,25:00:00,1500
76,D,05:00:00,06:00:00,900
76,D,06:00:00,08:30:00,540
76,D,08:30:00,12:00:00,900
76,D,12:00:00,13:30:00,540
76,D,13:30:00,18:30:00,900
76,D,18:30:00,21:30:00,540
76,D,21:30:00,22:30:00,900
76,D,22:30:00,25:00:00,1500
